customer_tweet_id,customer_text,support_text
2036124,I never shoulda updated my phone... smh can I go back @115858,@601974 We're happy to work with you on your iPhone today for any concerns you have. Let's meet in DM to review what you're experiencing. https://t.co/GDrqU22YpT
1576361,@AppleSupport what is this “ I️ “,@485658 Check out this article and DM us if you have questions: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT
552213,@AppleSupport is there a way to reset my password immediately? It says I need to wait 24 hours but I need it now...,"@248741 We'd like to help you reset the password, if available. First, we want to ensure we have a full understanding of the issue, and password that needs to be reset. 

Please meet us in DM with more details of the issue, so we may assist. https://t.co/GDrqU22YpT"
1527709,@AppleSupport &amp; yes.,@128160 It looks like you're connected to the internet using a personal hotspot. Can we connect to a Wi-Fi network and try? DM us for more. https://t.co/GDrqU22YpT
1760346,@AppleSupport iOS11.1 Unable to Verify... No internet connection when clearly there is. iTunes no longer recognises my phone. #HaveYouGotMyBack https://t.co/8xmn6E140N,@529821 We're happy to help. Send us a DM letting us know what your current iOS version is. We'll go from there. https://t.co/GDrqU2kzhr
1580454,Can’t fix this I️ autocorrect issue but at least you gave me an emoji to express my feelings about it 🤬 @115858,@486621 This article can help with this https://t.co/xU1AGHStV6 Please DM us if the issue continues. https://t.co/GDrqU22YpT
2105229,@116333  Why on earth was the ability to browse and control iphone/apple music via my apple watch2 removed in OS4 ?? This was THE main reason for buying the (not even one year old) watch.Pleae bring back! Who REMOVES features in updates????,@621407 We'd like to help with your Watch and using it for Music. DM us and we'll get started. https://t.co/GDrqU22YpT
52304,@AppleSupport I’ve forwarded it to the phishing email account that you guys have.,@127765 Thank you! We appreciate the submitted information.
1709301,@AppleSupport Series 3 watch lte won’t stream Apple radio. Says no internet but go to settings -&gt; cellular and it says connected.,@278577 We want you to be able to listen to your radio through your Apple Watch. What WatchOS do you have? What iOS are you running? https://t.co/GDrqU22YpT
1194014,@AppleSupport you're going to be losing customers if things like this keep happening the same way they have been for years,"@400559 Let's see what we can do to get your iPhone back up and running. This article addresses your issue:
https://t.co/8MvHMGgIUP"
1551366,"@AppleSupport #iOS11.1 not getting any notifications anymore, Top time date and carrier details missing 😡",@480068 We'd be happy to look into this with you. DM what type of device you are using so we can get started. https://t.co/GDrqU22YpT
2288787,so that update didn’t fix that damn glitch @AppleSupport,@664951 Let's take things to DM from here to look into this issue a bit more. https://t.co/GDrqU22YpT
1594932,"@AppleSupport hello, is this a scam? https://t.co/nkKKhIO2N7","@125126 Hello, thanks for reaching out. Join us in DM and we'll take a look together. https://t.co/GDrqU22YpT"
1882940,Latest iOS update 11.0.3 has so many bugs. Lockscreen music player broken and speaker not working when in call. @AppleSupport,@399503 Let's work together to find a resolution for you! Join us in DM with more details about these two issues on iOS 11.0.3. https://t.co/GDrqU22YpT
2736417,"Anyone else’s phone spazzing out because of the new update? Apps closing out on their own, phone just clicking around on things I didn’t click on, opening apps I didn’t open, cmon @AppleSupport",@540878 That sounds like something we should look into. Let's move to DM and work on getting this resolved. Let us know the device and exact iOS we're working with to get started. https://t.co/GDrqU22YpT
2487125,@115858 I️I️ I help,@710369 We'd like to help out. Backup your device to keep any important data safe: https://t.co/4f8hwT5to6 Then update your device to iOS 11.1.1 to resolve this issue. Still experiencing this? Tell us more in a DM. https://t.co/GDrqU22YpT
1095929,@AppleSupport HALP. my phone won’t stop screen recording. Even after turning it off.,"@378620 Screen recording is meant to be on and off when you want, so we'd like to help. Which model is it and is iOS 11.0.3 installed?"
814912,"@AppleSupport Restarted, cleared cache and history…no dice.",@164776 Please DM us. We'd like a closer look. https://t.co/GDrqU22YpT
1181519,@AppleSupport iPhone 7 plus,@210824 Thanks. Let's meet up in DM. We'd like to gather some additional details from you. https://t.co/GDrqU22YpT
1838167,@115858 Got new iPhone 8Plus but the worst part is its a bug machine😡 every day i play with it i find a new bug in it just frustrated,@470694 We'd like to hear more about what's going on. Please let us know in DM what issues you're experiencing. https://t.co/GDrqU22YpT
1617894,@115858 needs to fix this damn i️t i️ shit,@496075 We can offer assistance. Follow the steps in this article:  https://t.co/xU1AGHStV6
323879,"@AppleSupport I have to restart it just because the phone is non responsive, it happens for all apps, even playing music it stops and freezes everything",@193149 Got it. Let's dig into this a little deeper. DM us and we'll continue working with you there. https://t.co/GDrqU22YpT
148105,is anyone else’s apple music not allowing them to play “is your love enough” by @132161? Getting hella annoyed here 😩 @AppleSupport https://t.co/iTY2D8rjPX,@149687 You've come to the right place for help with Apple Music. If you force the app to quit and try again are you able to play the song? Here's how: https://t.co/RqqIctrDWV
908085,@130713 Sad that watchOS 4 doesn’t allow me to use the @115858 Watch as my iPhone’s music control – one of the reasons I got this watch!,"@335639 When your paired iPhone is in range, you can use your Apple Watch to control the music on your iPhone!
https://t.co/kPrTO9IGph"
2948321,@AppleSupport MacOS High Sierra version 10.13.1,@814274 Let's make sure that Siri is enabled for your Mac by going to Apple () menu &gt; System Preferences &gt; Siri. Let us know what you find out.
1535594,.@AppleSupport your update just killed my MBP. Thanks a lot. I can’t afford a new computer or to get this fixed. Can’t get into recovery.,@273292 We’re here to help. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT
711675,@AppleSupport just got email for a subscription for an app that I didn’t purchase. Is there way to find if it’s legit or if I can cancel?,@290195 We want to look into this with you. DM us and we'll go from there. https://t.co/GDrqU22YpT
1682630,"Dear @AppleSupport,

Why does this question mark replace certain characters when typing.. 🤔

Sincerely,
A concerned Apple user https://t.co/pB7Bm3jNAV",@511514 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2675372,@AppleSupport My iPhone SE battery has gone from 77% to 13% while locked overnight... please hurry up and fix iOS 11.. it’s a joke presently...,@753069 We can actually help address this issue with you from here. Are you running the most current iOS 11.0.3?
244952,@AppleSupport Messenger. Used to be that the posts I haven't read rise to the top. They are not doing that now. iOS11 on 7+,"@168381 So we can look into this further with you, let's chat over in Direct Message. https://t.co/GDrqU22YpT"
1647333,@115858 someone PLZ EXPLAIN WHY MY LETTER I KEEPS TURNING OUT LIKE A WEIRD BOX WHEN I️ TYPE IT AND NOT THE LETTER “i” SUPER ANNOYING.,@503291 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
268740,@AppleSupport iPhone 5S and IOS 11.3,@180074 Are you using a beta version? Let us know in DM: https://t.co/GDrqU22YpT
2015900,"@AppleSupport Look man, y’all gonna fix this I️ &lt; or not?? It’s messing me up",@596123 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
2143374,@AppleSupport This glitch with the letter following H is affecting my ability to work on the road. Unacceptable.,@630167 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
92846,"@AppleSupport why this always happen? Pls fix it, always need to restart my iPhone to get it back working https://t.co/Jhoj8UqOFD",@615723 We see the blank view on the Camera app. Does this happen with both the front and rear cameras? Send us a DM: https://t.co/GDrqU22YpT
2408449,"So @AppleSupport, y’all just not gone fix this I️ shit huh?","@692549 We understand the concern. iOS 11.1.1 has been released and addresses those issues. We'd recommend backing up and updating to the latest version. After updating, let us know if the issue persists."
1813863,@AppleSupport i hv an ipod which i bought in 2006. How do i update my play list? Also need a charger with bigger pin for it.,@544912 We'll be happy to do what we can to assist. Are you trying to sync music playlists through iTunes? DM us here: https://t.co/GDrqU22YpT
